,Unnamed: 0,Interval,Utc,FrontBP,SteerAng,Battery,AccelX,AccelY,AccelZ,Yaw,Pitch,Roll,Gsum,GsumMax,GsumPct,RPM,TPS,InjectorPW,Baro,MAP,Lambda,IAT,EngineTemp,EOP,EOT,WSFR,WSFL,WSRR,WSRL,TCSet,TCSlip,TCComp,TCCut,Analog8,OilTemp,AA_On,ThermLF1,ThermLF2,ThermRR1,ThermRR2,ThermLF3,ThermLF4,ThermLF5,ThermLF6,ThermLF7,ThermLF8,ThermRR3,ThermRR4,ThermRR5,ThermRR6,ThermRR7,ThermRR8,AA_LowDrag,Gear,AA_On1,AA_LowDrag1,Fuel_Mix,AA_Packages,Latitude,Longitude,Speed,Altitude,GPSSats,GPSQual,GPSDOP,run,x,y,label
5884,810,2340581,1746077118218,138.39,107.0,,-0.6,-0.39,0.88,-23.0,-1.0,1.0,1.13,1.28,88.0,6734.0,0.0,1.4,,7.23,0.956,75.4,,31.9,5.0,29.0,0.0,25.0,31.0,0.0,54.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994194,-76.939583,48.83,26.4,30.0,3.0,0.9,rc_2,-22.44446310351218,-24.377526724113743,slalom
5885,815,2340681,1746077118318,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,23.0,28.0,0.0,254.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994183,-76.939583,45.56,26.3,30.0,3.0,0.9,rc_2,-22.44446310351218,-25.598695539747137,slalom
5886,820,2340781,1746077118420,209.4,108.0,,-0.79,-0.32,1.07,-27.0,-3.0,-3.0,1.37,1.43,96.0,6195.0,96.6,6.22,,14.27,0.953,75.4,,27.9,5.0,26.0,0.0,16.0,24.0,0.0,225.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994175,-76.939583,42.37,26.3,30.0,3.0,0.9,rc_2,-22.44446310351218,-26.486818314824955,slalom
5887,825,2340881,1746077118520,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,22.0,24.0,0.0,240.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994164,-76.939583,39.15,26.3,30.0,3.0,0.9,rc_2,-22.44446310351218,-27.70798713045835,slalom
5888,830,2340981,1746077118620,159.13,108.0,,-0.6,0.02,1.03,-8.0,-1.0,-4.0,1.19,1.43,83.0,8229.0,32.9,4.83,,12.53,0.953,75.4,,39.5,5.0,24.0,0.0,24.0,22.0,0.0,22.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994156,-76.939575,37.15,26.3,30.0,3.0,0.9,rc_2,-21.7513967181669,-28.596109905536164,slalom
5889,835,2341081,1746077118720,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,25.0,25.0,0.0,67.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994144,-76.939575,36.78,26.3,30.0,3.0,0.9,rc_2,-21.7513967181669,-29.928294067758483,slalom
5890,840,2341181,1746077118820,71.14,110.0,,-0.2,0.59,1.0,10.0,0.0,-1.0,1.18,1.43,82.0,7990.0,3.3,3.88,,10.37,0.95,75.4,,38.7,5.0,25.0,0.0,25.0,23.0,0.0,232.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994133,-76.939575,38.18,26.3,30.0,3.0,0.9,rc_2,-21.7513967181669,-31.149462883391877,slalom
5891,845,2341281,1746077118921,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,25.0,23.0,0.0,10.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994125,-76.939575,39.74,26.3,30.0,3.0,0.9,rc_2,-21.7513967181669,-32.037585658469695,slalom
5892,850,2341381,1746077119013,38.46,110.0,13.68,-0.22,0.49,0.93,18.0,-5.0,1.0,1.08,1.43,75.0,7151.0,0.0,1.4,15.0,7.41,0.957,75.4,207.0,31.7,5.0,24.0,0.0,22.0,22.0,0.0,217.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994114,-76.939575,38.06,26.3,29.0,3.0,0.9,rc_2,-21.7513967181669,-33.258754473314276,slalom
5893,855,2341481,1746077119115,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,22.0,23.0,0.0,181.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994106,-76.939575,36.52,26.3,29.0,3.0,0.9,rc_2,-21.7513967181669,-34.146877248392094,slalom
5894,860,2341581,1746077119219,21.49,110.0,,-0.33,0.55,0.92,20.0,-2.0,1.0,1.13,1.13,100.0,7110.0,0.1,1.4,,6.86,0.956,75.4,,31.6,5.0,22.0,0.0,21.0,21.0,0.0,220.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994099,-76.939568,34.76,26.3,29.0,3.0,0.9,rc_2,-21.144963629604757,-34.923984676880984,slalom
5895,865,2341681,1746077119319,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,21.0,20.0,0.0,235.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994091,-76.939568,33.48,26.3,29.0,3.0,0.9,rc_2,-21.144963629604757,-35.8121074519588,slalom
5896,870,2341781,1746077119421,12.07,111.0,,-0.34,0.62,1.0,23.0,-3.0,0.0,1.23,1.23,100.0,6644.0,0.8,1.4,,7.55,0.956,75.4,,30.3,5.0,21.0,0.0,20.0,18.0,0.0,234.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994083,-76.93956,32.69,26.2,29.0,3.0,0.9,rc_2,-20.451897244259477,-36.700230226247804,slalom
5897,875,2341881,1746077119521,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,20.0,19.0,0.0,234.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994076,-76.939552,31.79,26.2,29.0,3.0,0.9,rc_2,-19.758830858914195,-37.4773376547367,unlabeled
5898,880,2341981,1746077119621,5.15,111.0,,-0.35,0.59,1.12,29.0,-3.0,-2.0,1.32,1.32,100.0,6117.0,3.6,1.61,,8.97,0.953,75.4,,27.6,5.0,21.0,0.0,20.0,18.0,0.0,210.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994068,-76.939552,30.64,26.2,29.0,3.0,0.9,rc_2,-19.758830858914195,-38.36546042981452,unlabeled
5899,885,2342081,1746077119721,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,19.0,17.0,0.0,222.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.99406,-76.939545,29.07,26.2,29.0,3.0,0.9,rc_2,-19.152397770352053,-39.25358320489233,unlabeled
5900,890,2342181,1746077119821,5.15,112.0,,-0.25,0.38,0.91,38.0,-4.0,3.0,1.01,1.38,73.0,6000.0,13.3,4.08,,11.2,0.955,75.4,,26.7,5.0,19.0,0.0,19.0,16.0,0.0,232.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994057,-76.939537,28.83,26.2,29.0,3.0,0.9,rc_2,-18.45933138500677,-39.58662924544791,unlabeled
5901,895,2342281,1746077119920,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,19.0,16.0,0.0,249.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994053,-76.939537,28.76,26.2,29.0,3.0,0.9,rc_2,-18.45933138500677,-40.03069063259241,slalom
5902,900,2342381,1746077120012,32.18,111.0,13.7,-0.23,0.64,1.07,49.0,-4.0,1.0,1.27,1.38,92.0,5863.0,15.7,3.83,15.0,12.04,0.956,75.4,207.0,26.2,5.0,19.0,0.0,18.0,15.0,0.0,187.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994045,-76.939529,27.53,26.2,30.0,3.0,0.9,rc_2,-17.76626499843036,-40.91881340767023,unlabeled
5903,905,2342481,1746077120120,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,18.0,15.0,0.0,234.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994041,-76.939522,26.94,26.1,30.0,3.0,0.9,rc_2,-17.159831911099346,-41.36287479481473,unlabeled
5904,910,2342581,1746077120220,41.6,112.0,,-0.2,1.07,1.09,62.0,-5.0,2.0,1.54,1.54,100.0,5224.0,16.2,3.89,,12.67,0.954,75.4,,23.0,5.0,18.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994038,-76.939514,26.19,26.1,30.0,3.0,0.9,rc_2,-16.466765525754067,-41.69592083537031,unlabeled
5905,915,2342681,1746077120318,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,17.0,13.0,0.0,222.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994038,-76.939499,26.33,26.1,30.0,3.0,0.9,rc_2,-15.16726605184664,-41.69592083537031,unlabeled
5906,920,2342781,1746077120420,35.95,113.0,,-0.24,1.3,1.13,73.0,-5.0,3.0,1.74,1.74,100.0,4897.0,18.0,3.48,,13.16,0.956,75.4,,22.0,5.0,17.0,0.0,17.0,13.0,0.0,214.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994034,-76.939499,23.99,26.1,30.0,3.0,0.9,rc_2,-15.16726605184664,-42.139982223303626,unlabeled
5907,925,2342881,1746077120518,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,17.0,12.0,0.0,236.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994034,-76.939491,24.22,26.1,30.0,3.0,0.9,rc_2,-14.474199666501361,-42.139982223303626,unlabeled
5908,930,2342981,1746077120620,15.84,113.0,,-0.17,0.84,1.02,75.0,-6.0,-1.0,1.33,1.53,87.0,5036.0,46.2,5.05,,14.3,0.954,75.4,,22.0,5.0,17.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994038,-76.939484,23.86,26.1,30.0,3.0,0.9,rc_2,-13.867766577939216,-41.69592083537031,unlabeled
5909,935,2343081,1746077120720,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,16.0,13.0,0.0,220.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994038,-76.939476,24.15,26.1,30.0,3.0,0.9,rc_2,-13.174700192593935,-41.69592083537031,unlabeled
5910,940,2343181,1746077120820,2.64,113.0,,-0.12,1.06,1.06,74.0,-6.0,-1.0,1.51,1.53,99.0,4960.0,52.6,5.17,,14.36,0.956,75.4,,21.2,5.0,17.0,0.0,16.0,14.0,0.0,205.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994041,-76.939468,24.79,26.1,30.0,3.0,0.9,rc_2,-12.481633807248656,-41.36287479481473,unlabeled
5911,945,2343281,1746077120919,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,13.0,0.0,248.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994045,-76.939453,24.1,26.1,30.0,3.0,0.9,rc_2,-11.18213433334123,-40.91881340767023,unlabeled
5912,950,2343381,1746077121011,0.0,114.0,13.68,-0.06,0.89,1.08,75.0,-4.0,-2.0,1.4,1.53,92.0,5178.0,66.9,5.54,15.0,14.35,0.953,75.4,207.0,21.7,5.0,17.0,0.0,16.0,14.0,0.0,245.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994049,-76.939453,24.68,26.1,30.0,3.0,0.9,rc_2,-11.18213433334123,-40.47475202052573,unlabeled
5913,955,2343481,1746077121119,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,16.0,14.0,0.0,245.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994053,-76.939453,24.61,26.1,30.0,3.0,0.9,rc_2,-11.18213433334123,-40.03069063259241,unlabeled
5914,960,2343581,1746077121217,0.0,113.0,,-0.0,0.52,1.05,66.0,-3.0,-1.0,1.17,1.53,76.0,5279.0,99.4,4.32,,14.44,0.956,75.4,,21.8,5.0,17.0,0.0,16.0,14.0,0.0,228.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994057,-76.939446,25.21,26.1,30.0,3.0,0.9,rc_2,-10.575701246010219,-39.58662924544791,unlabeled
5915,965,2343681,1746077121319,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,15.0,0.0,249.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.99406,-76.939438,25.07,26.1,30.0,3.0,0.9,rc_2,-9.882634859433805,-39.25358320489233,unlabeled
5916,970,2343781,1746077121419,0.0,114.0,,0.03,0.84,1.05,56.0,-3.0,0.0,1.35,1.53,88.0,5365.0,99.4,4.58,,14.4,0.956,75.4,,22.8,5.0,18.0,0.0,17.0,15.0,0.0,229.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994068,-76.93943,26.2,26.1,30.0,3.0,0.9,rc_2,-9.189568474088524,-38.36546042981452,unlabeled
5917,975,2343881,1746077121519,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,17.0,16.0,0.0,19.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994076,-76.93943,26.33,26.1,30.0,3.0,0.9,rc_2,-9.189568474088524,-37.4773376547367,unlabeled
5918,980,2343981,1746077121619,0.0,113.0,,0.09,0.32,0.93,48.0,-3.0,-1.0,0.99,1.53,65.0,5678.0,99.4,4.72,,14.34,0.955,75.4,,23.5,5.0,18.0,0.0,18.0,16.0,0.0,249.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.99408,-76.939423,26.68,26.1,30.0,3.0,0.9,rc_2,-8.583135386757514,-37.0332762675922,unlabeled
5919,985,2344081,1746077121719,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994087,-76.939423,27.41,26.1,30.0,3.0,0.9,rc_2,-8.583135386757514,-36.2561688391033,unlabeled
5920,990,2344181,1746077121821,0.0,114.0,,0.08,0.82,0.94,38.0,-4.0,4.0,1.25,1.53,82.0,5870.0,49.9,5.34,,14.08,0.956,75.4,,24.2,5.0,18.0,0.0,19.0,18.0,0.0,253.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994095,-76.939423,28.24,26.1,30.0,3.0,0.9,rc_2,-8.583135386757514,-35.36804606402549,unlabeled
5921,995,2344281,1746077121920,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,19.0,18.0,0.0,246.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994099,-76.939415,28.34,26.1,30.0,3.0,0.9,rc_2,-7.8900690001811,-34.923984676880984,unlabeled
5922,1000,2344381,1746077122012,0.0,114.0,13.68,0.12,0.55,0.95,32.0,-3.0,1.0,1.11,1.31,84.0,6178.0,99.3,5.26,15.0,14.32,0.953,75.4,207.0,25.4,5.0,19.0,0.0,19.0,18.0,0.0,21.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994106,-76.939415,29.18,26.1,30.0,3.0,0.9,rc_2,-7.8900690001811,-34.146877248392094,unlabeled
5923,1005,2344481,1746077122120,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994114,-76.939415,29.85,26.1,30.0,3.0,0.9,rc_2,-7.8900690001811,-33.258754473314276,unlabeled
5924,1010,2344581,1746077122218,0.0,113.0,,0.15,0.22,0.94,28.0,-2.0,0.0,0.98,1.31,75.0,6550.0,58.7,5.32,,14.15,0.955,75.4,,25.8,5.0,20.0,0.0,19.0,20.0,0.0,230.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994122,-76.939415,30.61,26.1,30.0,3.0,0.9,rc_2,-7.8900690001811,-32.370631699025274,unlabeled
5925,1015,2344681,1746077122320,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,20.0,20.0,0.0,10.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994133,-76.939415,31.32,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-31.149462883391877,unlabeled
5926,1020,2344781,1746077122420,0.0,113.0,,0.19,0.09,1.02,23.0,-2.0,0.0,1.04,1.31,79.0,6856.0,69.7,5.89,,14.2,0.955,75.4,,27.3,5.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994137,-76.939415,31.94,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-30.705401495458563,unlabeled
5927,1025,2344881,1746077122520,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,21.0,21.0,0.0,23.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994148,-76.939415,33.03,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-29.48423267982517,unlabeled
5928,1030,2344981,1746077122620,0.0,113.0,,0.23,0.42,1.08,19.0,-2.0,0.0,1.19,1.31,90.0,7372.0,80.4,5.85,,14.03,0.955,75.4,,30.0,5.0,22.0,0.0,22.0,22.0,0.0,3.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994156,-76.939415,33.77,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-28.596109905536164,unlabeled
5929,1035,2345081,1746077122720,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,22.0,22.0,0.0,24.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994164,-76.939415,34.76,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-27.70798713045835,unlabeled
5930,1040,2345181,1746077122820,0.0,113.0,,0.27,0.25,1.08,18.0,-2.0,-1.0,1.14,1.31,87.0,7601.0,80.5,5.81,,14.16,0.95,75.4,,36.9,5.0,23.0,0.0,23.0,23.0,0.0,14.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994175,-76.939415,35.45,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-26.486818314824955,unlabeled
5931,1045,2345281,1746077122921,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,25.0,25.0,0.0,110.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994179,-76.939415,36.01,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-26.04275692689164,unlabeled
5932,1050,2345381,1746077123013,0.0,113.0,13.68,0.28,0.35,1.19,8.0,-1.0,1.0,1.27,1.27,100.0,8210.0,85.0,5.85,15.0,13.92,0.955,75.4,207.0,34.3,5.0,24.0,0.0,25.0,25.0,0.0,36.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.99419,-76.939415,37.02,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-24.821588111258244,unlabeled
5933,1055,2345481,1746077123119,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,27.0,26.0,0.0,36.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994198,-76.939415,38.25,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-23.933465336969242,unlabeled
5934,1060,2345581,1746077123221,0.0,112.0,,0.26,0.12,1.11,3.0,0.0,1.0,1.15,1.3,88.0,8604.0,91.9,5.82,,13.8,0.954,75.4,,36.1,5.0,25.0,0.0,26.0,24.0,0.0,66.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994209,-76.939415,39.37,26.2,30.0,3.0,0.9,rc_2,-7.8900690001811,-22.712296521335844,unlabeled
5935,1065,2345681,1746077123321,,,,,,,,,,,,,,,,,,,,,,,25.0,0.0,27.0,27.0,0.0,31.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994217,-76.939423,40.4,26.2,30.0,3.0,0.9,rc_2,-8.583135386757514,-21.82417374625803,unlabeled
5936,1070,2345781,1746077123421,0.0,112.0,,0.22,-0.14,0.98,0.0,-1.0,0.0,1.01,1.3,78.0,8925.0,93.4,5.88,,13.77,0.955,75.4,,38.7,5.0,26.0,0.0,26.0,27.0,0.0,28.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994232,-76.939423,42.09,26.3,30.0,3.0,0.9,rc_2,-8.583135386757514,-20.15894354348013,unlabeled
5937,1075,2345881,1746077123521,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,28.0,28.0,0.0,14.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.99424,-76.939423,42.49,26.3,30.0,3.0,0.9,rc_2,-8.583135386757514,-19.270820768402317,unlabeled
5938,1080,2345981,1746077123621,0.0,113.0,,0.21,-0.26,0.92,-2.0,-2.0,-1.0,0.98,1.3,75.0,9675.0,94.1,6.12,,13.86,0.953,75.4,,41.3,5.0,27.0,0.0,29.0,30.0,0.0,60.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994251,-76.939423,44.07,26.3,30.0,3.0,0.9,rc_2,-8.583135386757514,-18.049651952768922,unlabeled
5939,1085,2346081,1746077123721,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,30.0,30.0,0.0,50.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994263,-76.939423,45.63,26.3,30.0,3.0,0.9,rc_2,-8.583135386757514,-16.717467790546603,unlabeled
